Decode results B 1
,"Source","State","Start","Tx value","Rx value"
321,"Rx","Ok","1.8603 ms"," ---","[hex]03"
322,"Rx","Ok","1.882 ms"," ---","[hex]1C"
323,"Rx","Ok","1.9111 ms"," ---","[hex]03"
324,"Rx","Ok","1.9328 ms"," ---","[hex]1A"
325,"Rx","Ok","1.9619 ms"," ---","[hex]02"
326,"Rx","Ok","1.9837 ms"," ---","[hex]2A"
327,"Rx","Ok","2.0128 ms"," ---","[hex]02"
328,"Rx","Ok","2.0345 ms"," ---","[hex]1E"
329,"Rx","Ok","2.0636 ms"," ---","[hex]02"
330,"Rx","Ok","2.0853 ms"," ---","[hex]02"
331,"Rx","Ok","2.1148 ms"," ---","[hex]01"
332,"Rx","Ok","2.1365 ms"," ---","[hex]E2"
333,"Rx","Ok","2.1652 ms"," ---","[hex]01"
334,"Rx","Ok","2.1869 ms"," ---","[hex]BF"
335,"Rx","Ok","2.2161 ms"," ---","[hex]01"
336,"Rx","Ok","2.2378 ms"," ---","[hex]A2"
337,"Rx","Ok","2.2669 ms"," ---","[hex]01"
338,"Rx","Ok","2.2886 ms"," ---","[hex]7E"
339,"Rx","Ok","2.3177 ms"," ---","[hex]01"
340,"Rx","Ok","2.3394 ms"," ---","[hex]62"
341,"Rx","Ok","2.3683 ms"," ---","[hex]01"
342,"Rx","Ok","2.3901 ms"," ---","[hex]44"
343,"Rx","Ok","2.4192 ms"," ---","[hex]01"
344,"Rx","Ok","2.4409 ms"," ---","[hex]24"
345,"Rx","Ok","2.4701 ms"," ---","[hex]01"
346,"Rx","Ok","2.4918 ms"," ---","[hex]05"
347,"Rx","Ok","2.5211 ms"," ---","[hex]00"
348,"Rx","Ok","2.5428 ms"," ---","[hex]E4"
349,"Rx","Ok","2.5717 ms"," ---","[hex]00"
350,"Rx","Ok","2.5934 ms"," ---","[hex]C4"
351,"Rx","Ok","2.6225 ms"," ---","[hex]00"
352,"Rx","Ok","2.6442 ms"," ---","[hex]A8"
353,"Rx","Ok","2.6733 ms"," ---","[hex]00"
354,"Rx","Ok","2.695 ms"," ---","[hex]88"
355,"Rx","Ok","2.7239 ms"," ---","[hex]00"
356,"Rx","Ok","2.7457 ms"," ---","[hex]09"
357,"Rx","Ok","2.7749 ms"," ---","[hex]00"
358,"Rx","Ok","2.7967 ms"," ---","[hex]09"
359,"Rx","Ok","2.8259 ms"," ---","[hex]00"
360,"Rx","Ok","2.8476 ms"," ---","[hex]0B"
361,"Rx","Ok","2.8764 ms"," ---","[hex]00"
362,"Rx","Ok","2.8981 ms"," ---","[hex]07"
"Data format","Hex"

